"nome","sku","departamento","categoria","img","valor","desconto","dt_hora"
"FARINHA DE ARROZ BLUE VILLE 1KG",589,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/FARINHADEARROZ154.jpg",5.49,0,"1654633422.512453"
"FARINHA DE MANDIOCA DEUSA BIJU 250G",590,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7007.png",4.09,0,"1654633427.648518"
"FARINHA DE MANDIOCA DEUSA BIJU 500G",591,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7006.png",5.89,0,"1654633434.745344"
"FARINHA DE MANDIOCA TEMPERADA DEUSA BIJU SABOR BACON 250G",592,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7010.png",3.89,0,"1654633441.94244"
"FARINHA DE MANDIOCA TEMPERADA DEUSA BIJU SABOR PICANHA 250G",593,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7011.png",3.89,0,"1654633449.120488"
"FARINHA DE MANDIOCA TEMPERADA DEUSA BIJU SABOR PICANHA COM PIMENTA 250G",594,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7012.png",3.89,0,"1654633456.372821"
"FARINHA DE MANDIOCA TEMPERADA DEUSA BIJU TRADICIONAL 250G",595,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7009.png",3.89,0,"1654633463.558258"
"FARINHA DE MILHO DEUSA BIJU 500G",596,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7013.png",3.39,0,"1654633470.672134"
"FARINHA DE ROSCA DEUSA 500G",597,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7008.png",4.19,0,"1654633477.900265"
"FAROFA DA TERRINHA TRADICIONAL 400G",598,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/farofaterrinhatradicional540g562.jpg",4.49,11,"1654633494.403084"
"FAROFA DE MANDIOCA COM TEMPERO SUAVE YOKI 200G",599,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/62c27c46-967f-41b8-9d8a-f005253e7c5e.jpg",5.19,24,"1654633512.126703"
"FAROFA PRONTA DE MANDIOCA MINAS GOURMET COM ALHO FRITO 320G",600,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/minasgourmetalho432_1.jpg",23.99,0,"1654633513.293828"
"FAROFA PRONTA DE MANDIOCA MINAS GOURMET TRADICIONAL 320G",601,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/minasgourmetradic236.jpg",23.99,0,"1654633520.562509"
"FAROFA PRONTA YOKI TEMPERADA 500G",602,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/552.jpg",5.99,25,"1654633527.815674"
"FARINHA DE MANDIOCA BRANCA FINA SECA KICALDO 500G",603,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Kicaldo_farinha_de_mandioca_fina.jpg",3.29,0,"1654633530.920577"
"FAROFA PREMIUM APIMENTADA YOKI 380G",605,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/fd1167d9-67a3-4b5a-b198-3607ee35fd8f.jpg",12.19,9,"1654633545.394069"
"FAROFA PREMIUM TRADICIONAL YOKI 380G",606,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/e2023efb-5f1f-45de-b787-6ea0866ba420.jpg",12.19,9,"1654633546.591117"
"FARINHA DE MANDIOCA YOKI BIJU 500G",607,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/544.jpg",8.99,17,"1654633547.676187"
"FARINHA DE MANDIOCA YOKI CRUA 500G",608,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1649.jpg",5.89,0,"1654633550.832631"
"FARINHA DE MANDIOCA YOKI TORRADA 500G",609,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1482.jpg",6.99,5,"1654633556.286282"
"FARINHA DE TRIGO DONA BENTA RESERVA ESPECIAL 1KG",610,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/d04c5d2c-76b4-4b8b-a0d5-0a7ea7fc3c92.jpg",7.59,0,"1654633559.454189"
"FARINHA DE TRIGO DONA BENTA TRADICIONAL 1KG",611,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/29582dd2-825f-4501-bcd0-4aa34e2275ac.jpg",5.79,5,"1654633564.606976"
"FARINHA DE TRIGO DONA BENTA TRADICIONAL C/ FERMENTO 1KG",612,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/78204a3f-172b-493a-8a3e-791bf431cf02.jpg",7.79,19,"1654633567.938671"
"FARINHA DE TRIGO INTEGRAL DONA BENTA 1KG",613,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/173051c6-df0a-4cee-922e-4aff94c176c4.jpg",10.79,22,"1654633571.04005"
"FARINHA DE TRIGO ROSA BRANCA 1KG",614,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/produtos_1438038948_5Dcb4uqUQs36V5897kEO6SP04Ewtg9.jpg",4.99,31,"1654633574.18827"
"FARINHA DE TRIGO PRIMOR TIPO 1 TRADICIONAL 1KG",615,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/e60e4e00-b0fb-48fd-b099-dd581e94d451.jpg",4.19,0,"1654633577.256066"
"FARINHA DE TRIGO SOL TRADICIONAL 1KG",616,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1c008e13-ba58-4a36-8786-967148ddbd3a.jpg",4.99,7,"1654633582.314358"
"SÊMOLA DE GRANO DURO ITALIANA DIVELLA 500G",617,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/c3d71a3a-1808-43bb-ac25-36234036f94f.jpg",11.59,0,"1654633585.56497"
"FARINHA DE MILHO KIMILHO YOKI 500G",618,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/a5507303-6592-4321-9834-3bfe6ba02536.jpg",4.39,12,"1654633590.749265"
"FARINHA DE MILHO YOKI AMARELA 500G",619,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/4858.jpg",5.99,23,"1654633591.889228"
"FARINHA DE ROSCA YOKI 500G",620,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/545.jpg",9.99,0,"1654633593.278317"
"FUBÁ DE MILHO PRÉ-COZIDO YOKI 500G",621,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/6c647da1-d4cb-4fc7-a559-85b03e6a0e29.jpg",4.99,14,"1654633598.615916"
"FUBÁ MIMOSO YOKI 1KG",622,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/586.jpg",6.99,21,"1654633599.628418"
"POLENTA PRONTA YOKI 1KG",623,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/ca5be5d4-ef09-446d-836f-3a3c68fbcd6a.jpg",11.39,7,"1654633603.084716"
"FARINHA DE MILHO FLOCÃO YOKI 500G",624,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/5514.jpg",4.19,15,"1654633606.232927"
"FUBÁ MIMOSO YOKI 500G",625,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/587.jpg",3.79,20,"1654633609.559941"
"POLENTA INSTANTÂNEA PAGANINI 500G",626,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/dc0f66fb-9fd6-4133-bb7c-d95720dfb089.jpg",20.19,0,"1654633612.795986"
"FARINHA COUSCOUS TIPIAK 500G",627,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/produtos_1459366241_NHFHMUwqJ9Zy0WcFBv4kvw9N0SZNFY.jpg",28.99,7,"1654633618.008653"
"TRIGO PARA KIBE YOKI 500G",628,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1257.jpg",5.99,0,"1654633621.305146"
"POLVILHO DOCE YOKI 500G",629,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1913.jpg",9.89,9,"1654633626.636569"
"AMIDO DE MILHO MAIZENA 1KG",630,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/MAIZENAUMKG236.jpg",20.99,17,"1654633629.971394"
"AMIDO DE MILHO MAIZENA 200G",631,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/MAIZENADOISKG236.jpg",5.79,4,"1654633633.120089"
"CANJIQUINHA YOKI 500G",632,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7800f0f1-5ff8-48fa-8e0b-d30ce0a7fff7.jpg",5.19,0,"1654633667.336717"
"FARINHA MULTIUSO SEM GLÚTEN SCHAR 500G",633,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/18bc4b35-3296-44df-9094-0d1e297549ce.jpg",16.99,0,"1654633674.600801"
"FARINHA ESPECIAL URBANO 1KG",634,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/a6c05e59-fac5-424b-9ccb-7dd3f473b55b.jpg",10.99,0,"1654633679.818128"
"FAROFA DOCE DE CASTANHA DE CAJU LA BASQUE 220G",635,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/4c6be785-de0a-4357-83a4-f7e19a6d9c2e.jpg",23.99,0,"1654633684.856942"
"COUSCOUS ITALIANO LA PASTINA 500G",636,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/251a3ce6-1463-4850-91ee-ae0f579bd06b.jpg",25.49,0,"1654633690.023119"
"FARINHA DE TRIGO INTEGRAL ORGÂNICA VIAPAX 400G",637,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/TRIGOINTEGRAL258.jpg",12.49,0,"1654633697.26288"
"CHOCOLATE AO LEITE EM FLOCOS GRANDES MONALISA CALLEBAUT 1KG",638,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/31afb57f-2dca-45db-80a7-9805b512576b.jpg",124.90,0,"1654633752.387564"
"CHOCOLATE AO LEITE EM FLOCOS PEQUENOS MONALISA CALLEBAUT 1KG",639,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/991a11cd-bd40-4791-82b1-9aec6093ac7c.jpg",124.90,0,"1654633757.510471"
"COCO RALADO FINO PURO COPRA SEM SACAROSE 100G",640,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/copracocoralado100gsac2e.jpg",4.49,0,"1654633774.519568"
"COCO RALADO FINO UMIDO COPRA ADOÇADO 100G",641,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/copracocoadocado100g2165.jpg",3.99,0,"1654633781.719582"
"COCO RALADO FLOCADO UMIDO ADOÇADO COPRA 100G",642,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/c007b431-9127-41c4-9005-a81da492ca96.jpg",5.19,0,"1654633789.053151"
"QUEIJO RALADO QUATÁ PARMESÃO 100G",643,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/quata_ralado_100g_7562.jpg",11.18,0,"1654633796.214643"
"QUEIJO RALADO QUATÁ PARMESÃO 50G",644,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/QUATACINQUENTA463.jpg",5.59,2,"1654633803.564325"
"QUEIJO PARMESÃO RALADO FRESCO VIGOR 150G",645,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/39a2d94e-9640-453b-99d8-11cc347d11ec.jpg",18.99,25,"1654633806.911863"
"QUEIJO RALADO VIGOR 3 QUEIJOS 100G",646,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/quejoralado3vigor12365.jpg",11.79,0,"1654633808.11227"
"REQUEIJÃO CREMOSO CATUPIRY LATA 410G",647,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/eafc1528-bf6e-495a-88fe-4d6e0903cd16.jpg",25.99,0,"1654633815.338766"
"MOLHO DE GERGELIM KIKKOMAN 240ML",648,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/fb0e7e35-5e3f-4f9b-b880-7c548736db47.jpg",16.99,0,"1654633820.574361"
"MOLHO SWEET CHILLI KIKKOMAN 180ML",649,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/d50bafca-754b-4702-ac15-0ac392972e30.jpg",22.99,0,"1654633825.713204"
"COGUMELO SHITAKE DESIDRATADO KARUI 30G",650,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/06c07215-1474-4601-ab31-d796cfca96e2.jpg",19.99,0,"1654633830.783079"
"GENGIBRE EM CONSERVA GARI GARI FATIAS FINAS KARUI 150G",651,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/42e434a6-d79b-463c-8c30-9a35eaa52017.jpg",26.99,0,"1654633835.880458"
"NORI KARUI C/ 10UN",652,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/eddce0e1-d701-4e33-abc4-d527bc96e346.jpg",20.99,0,"1654633841.140848"
"MOLHO DE SOJA SEM ACUCARES KIKKOMAN 150ML",653,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/49d5b3da-9e8d-45ac-a678-0e74234aee42.jpg",9.99,0,"1654633846.37522"
"MOLHO DE SOJA SEM ACUCARES KIKKOMAN 500ML",654,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/fa3dd7cd-8b92-44f0-8bb7-02095e7b0815.jpg",19.99,0,"1654633851.535792"
"MOLHO SHOYU KIKKOMAN 150ML",655,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/d8459948-476d-4861-be6d-0633e305195f.jpg",19.99,0,"1654633857.230281"
"CREME DE LEITE NESTLÉ LATA 300G",676,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/435.jpg",6.99,0,"1654633959.567872"
"LEITE DE COCO SOCÔCO VIDRO 200ML",707,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/SHOP739.jpg",5.19,14,"1654634064.954922"
"MOLHO SHOYU KIKKOMAN 1L",656,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/cd822bc9-1c59-454f-8515-a7daac4e2cbd.jpg",33.90,0,"1654633862.37321"
"CAPONATA DE BERINJELA AMADDRE 180G",657,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/f0f51a5a-c5a4-4145-8459-5830aef02cae.jpg",13.99,0,"1654633867.75009"
"TAPENADE DE AZEITONA AMADDRE 180G",658,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/a91bd380-e2db-457d-afe4-99607ad472c3.jpg",14.99,0,"1654633872.909365"
"TOMATE CONFIT AMADDRE 180G",659,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/9e3640d3-1859-4d7c-b5ea-c0c628a74e8c.jpg",13.99,0,"1654633878.00208"
"FARINHA DE CASTANHA DE CAJU ZAYA 500G",660,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/64a89931-a8ba-430d-ba0e-cda077a955b7.jpg",48.90,0,"1654633883.128743"
"FARINHA DE MANDIOCA ZAYA 1KG",661,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/cd8d8fe7-21be-477e-b5ec-a2f967af8e4e.jpg",23.99,0,"1654633888.394351"
"FARINHA DE MANDIOCA ZAYA 500G",662,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/6d887f5e-992a-4a8a-908d-4b86ea71b2f6.jpg",16.49,0,"1654633893.533922"
"MIX PARA BOLO TIPO BROWNIE ZAYA 576G",663,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/97015a57-1de7-4eac-b2cc-1c42e3cf40f1.jpg",38.49,0,"1654633909.243032"
"MIX PARA TORTAS ZAYA 480G",664,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/38ab146d-cb4a-49e0-8042-1a5431a53f19.jpg",33.90,0,"1654633919.434173"
"LEITE CONDENSADO DESNATADO PIRACANJUBA LIGHT 395G",665,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Piracanjuba_3904.jpg",7.89,4,"1654633929.797468"
"LEITE CONDENSADO DESNATADO MOÇA LIGHT 410G",666,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/leite_condensado_moca_light_410g_7562.jpg",8.79,13,"1654633931.060074"
"LEITE CONDENSADO INTEGRAL MOÇA NESTLÉ LATA 395G",667,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/leite_condensado_moca_395g_7562.jpg",5.99,27,"1654633932.321112"
"LEITE CONDENSADO SEMIDESNATADO MOÇA NESTLÉ CAIXA 395G",668,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/2639.jpg",6.99,6,"1654633933.451608"
"LEITE CONDENSADO SEMIDESNATADO ITALAC 395G",669,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/ITALAC_687.jpg",5.99,20,"1654633936.740702"
"LEITE CONDENSADO ITAMBÉ LATA 395G",670,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/SHOP736.jpg",7.29,3,"1654633939.925463"
"LEITE CONDENSADO SEMIDESNATADO PIRACANJUBA 395G",671,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Piracanjuba_2177.jpg",6.29,2,"1654633943.153953"
"LEITE CONDENSADO PIRACANJUBA ZERO LACTOSE 395G",672,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Piracanjuba_690.jpg",7.99,4,"1654633946.232746"
"LEITE CONDENSADO VITAO ZERO AÇÚCAR 200G",673,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/40de6f0b-479d-488e-b979-62bc5f101a21.jpg",14.49,0,"1654633949.44199"
"CREME DE LEITE GOURMET PIRACANJUBA 200G",674,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/PIRACANJUBA_1445.jpg",4.39,3,"1654633954.644527"
"CREME DE LEITE PIRACANJUBA 200G",675,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/65d658fb-8ea1-4e2a-8215-fc855182e883.jpg",3.99,0,"1654633956.076795"
"CREME DE LEITE LEVISSÍMO NESTLÉ 200G",678,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/79cd45db-c355-4ff1-9433-dc1e5e6f098d.jpg",3.99,0,"1654633966.394619"
"CREME DE LEITE NESTLÉ 200G",679,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/434.jpg",3.99,11,"1654633971.552847"
"CREME DE LEITE ITALAC CAIXA 200G",680,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/ITALAC_431.jpg",3.79,1,"1654633975.017456"
"CREME DE LEITE ITALAC ZERO LACTOSE 200G",681,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/5814f19e-0d6f-412c-8444-a4ad417b51ef.jpg",4.19,0,"1654633978.106237"
"CREME DE LEITE PIRACANJUBA SEM LACTOSE 200G",682,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Piracanjuba_1424.jpg",4.09,5,"1654633983.15756"
"CACAU EM PÓ NESTLÉ DOIS FRADES 50% CACAU 200G",683,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/79e3fb69-ec50-4e98-b63f-66b8cc0fc6d6.jpg",15.29,23,"1654633986.385758"
"CACAU EM PÓ NESTLÉ DOIS FRADES 70% CACAU 200G",684,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/4038efae-2759-4e62-b49a-7e1a633d04a5.jpg",19.99,16,"1654633989.583442"
"ESSÊNCIA DE BAUNILHA CEPERA 30ML",685,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/76b95bb8-562a-44d0-9e38-9e883de1f134.jpg",4.39,0,"1654633990.716788"
"ESSÊNCIA DE BAUNILHA DR.OETKER 30ML",686,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/baunilhadroetkeraroma30ml887.jpg",8.49,31,"1654633996.049804"
"ESSÊNCIA DE BAUNILHA FLEISCHMANN 30ML",687,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/ESSENCIABAUNILHA258.jpg",12.99,13,"1654633999.299833"
"EXTRATO NATURAL DE BAUNILHA BOMBAY VIDRO 30ML",688,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/80edf2f2-9b32-4d6d-8efe-b7950aecfe63.jpg",40.90,0,"1654634003.338158"
"FERMENTO BIOLÓGICO DR.OETKER SECO INSTANTÂNEO 10G",689,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/fermento_royal_seco_instantaneo_10g__4521.jpg",1.79,0,"1654634006.388513"
"FERMENTO EM PÓ DR.OETKER 100G",690,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/droetkerfermentopo100g547.jpg",3.49,19,"1654634011.630967"
"CREME DE LEITE BATE CHANTILLY PIRACANJUBA CAIXA 200G",691,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/PIRACANJUBA_3917.jpg",5.29,0,"1654634014.919458"
"CREME TIPO CHANTILLY DR. OETKER 200ML",692,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/creme_de_chantilly_dr_oetker_200m_4521.jpg",6.59,14,"1654634019.823826"
"FERMENTO PÓ ROYAL 250G",693,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/cac0c5b9-73fe-4797-9172-c0a0cf7e10a7.jpg",7.29,6,"1654634022.988373"
"FERMENTO PÓ ROYAL 100G",694,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/048eaed6-a413-460e-b7c6-9967a2306c9c.jpg",2.99,18,"1654634024.177396"
"FERMENTO PÓ DONA BENTA TRADIÇÃO 100G",695,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/aa2b1b12-35af-4667-a084-902a7732da36.jpg",3.69,7,"1654634025.398722"
"BATATA PALHA EXTRA FINA YOKI 100G",696,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/batata_palha_extra_fina_yoki_485.jpg",5.69,15,"1654634028.969491"
"BATATA PALHA TRADICIONAL YOKI 105G",697,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/batata_palha_tradicional_yoki_485.jpg",5.69,15,"1654634032.106461"
"BATATA PALHA ELMA CHIPS EXTRA FINA 100G",698,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1864bat.jpg",7.29,0,"1654634035.588823"
"BATATA PALHA TRADICIONAL ELMA CHIPS 110G",699,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/337f1985-f9f8-41af-9052-b6ebf063f9fc.jpg",6.49,7,"1654634038.642089"
"BATATA PALHA EXTRA FINA ELMA CHIPS 205G",700,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/ffa7d5e2-3b96-47bc-a488-7e9e2cb03f69.jpg",10.99,0,"1654634039.884324"
"BATATA PALHA TRADICIONAL ELMA CHIPS 215G",701,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/4012175c-778f-4906-afa3-5da83d6ae20e.jpg",10.39,0,"1654634044.87868"
"BATATA PALHA TRADICIONAL ELMA CHIPS 425G",702,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/2e74047e-e8f9-4fd6-9b64-54dd50cdb950.jpg",19.79,0,"1654634049.938157"
"COCO RALADO SOCÔCO 100G",703,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/CT1SB1671.jpg",5.39,15,"1654634055.556889"
"COCO RALADO SOCÔCO SWEET COCO 100G",704,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/sweetcocosococo349.jpg",5.19,8,"1654634058.910284"
"COCO EM FLOCOS FLOCOCO SOCÔCO 100G",705,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/flococosococo0932.jpg",6.49,29,"1654634060.536753"
"LEITE DE COCO COPRA 200ML",708,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/leitedecococopra200ml125.jpg",3.99,0,"1654634068.164538"
"LEITE DE COCO SOCÔCO LIGHT VIDRO 200ML",709,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/CT606.jpg",5.79,14,"1654634075.272495"
"COMINHO GRÃOS BOMBAY POUCH 20G",710,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/d897ab3c-7d5a-41aa-a2b4-6a27c11d9cae.jpg",7.49,0,"1654634076.549716"
"GENGIBRE PO BOMBAY POUCH 30G",711,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/e70ae16b-4b1b-4a38-b431-ecded54c26d1.jpg",9.29,0,"1654634081.659252"
"LEMON PEPPER BOMBAY 40G",712,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/3cf20245-0eab-4406-93d9-68665698869b.jpg",9.29,0,"1654634086.839248"
"PIMENTA CALABRESA EM FLOCOS BOMBAY SACHÊ 15G",713,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/527c63c1-9a79-4778-b8ba-3995c0c74ff9.jpg",8.49,0,"1654634092.041516"
"CEBOLA CRISPY HEMMER 150G",714,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/0551f91a-a8d7-4846-bd10-4951fd6b1522.jpg",23.99,0,"1654634097.130273"
"CALDO DE LEGUMES KNORR ZERO SAL 48G",715,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/270.png",2.39,20,"1654634102.333306"
"MIX DE GRÃOS E SEMENTES PARA SALADAS E SOPAS COM ALHO-PORÓ MAGGI DA HORTA 150G",716,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/61057189-a18e-4a0e-aaaa-8a307d947ac5.jpg",11.99,0,"1654634105.815898"
"MIX DE GRÃOS E SEMENTES PARA SALADAS E SOPAS COM CEBOLA MAGGI DA HORTA 150G",717,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/232c977a-4131-4862-aebf-96d8492cf767.jpg",11.99,0,"1654634111.057947"
